Classe,Region,Level,Year,Pop_Prop,Pop_Bias,Pop_Bias_SE,Global_Acc,Allocation_Tot,Quantity_Tot,Producer_Acc,Producer_stdErr,User_Acc,User_stdErr
3.2. Agricultura,Cerrado,l2,1995,0.05819613773598984,-0.0014110921810847141,0.002258895817532873,0.0,0.01406410469199651,0.0014110921810847193,0.876163657574264,0.026131589182827174,0.854919160350713,0.025242935014602293
3.4. Mosaico de Usos,Cerrado,l2,1995,0.08843677638246744,-0.03947611519706423,0.003477225045078248,0.0,0.0,0.03947611519706424,1.0,0.02777367315208955,0.5536233136049677,0.014421575813492023
4.2. Infraestrutura Urbana,Cerrado,l2,1995,0.0027507766677880062,0.0011399880370327414,0.000713927325866744,0.0,0.0007414065764340229,0.0011399880370327408,0.6117238024242455,0.036224851001497194,0.8652368647160633,0.050127325524615074
"5.1. Rio, Lago e Oceano",Cerrado,l2,1995,0.007708402921493591,-0.0004899315996616916,0.0008739743067851601,0.0,0.0013597056831018191,0.0004899315996616917,0.9058176154977954,0.04678311594018433,0.8482455505859908,0.04177683734553953
TOTAL,Cerrado,l2,1995,1.0,0.0,0.02956467519735751,75.01954105908607,13.931679663410451,11.048779277503488,0.7501954105908574,0.014269986861350573,0.7501954105908567,0.014254490243893596
1.1. Formação Florestal,Cerrado,l2,1996,0.12201522044701699,0.06447719751423117,0.005193397063209772,0.0,0.03255784829191041,0.06447719751423117,0.5669737003626223,0.011339757469139925,0.8665828403512651,0.018575665487735538
1.2. Formação Savânica,Cerrado,l2,1996,0.3845847188246592,-0.06292149630207915,0.006572299006966584,0.0,0.12230299751974505,0.06292149630207922,0.8098896781537397,0.011923667440438669,0.6773844903636955,0.009568182618884946
3.3. Floresta Plantada,Cerrado,l2,1996,0.010095157930238964,0.003467609701152289,0.0010906057921379205,0.0,0.0012122674252773129,0.0034676097011522907,0.6996377491300375,0.03563786821800649,0.9399579762072817,0.04973884459945052
2.2. Formação Campestre (Campo),Cerrado,l2,1996,0.06128528198775106,-0.005578064045518628,0.00425876062022712,0.0,0.058352241707768364,0.005578064045518617,0.47625959558527275,0.01665243552094594,0.43291139777493354,0.01497719382664798
3.1. Pastagem,Cerrado,l2,1996,0.26334236878502243,0.03952571368936329,0.004963332764039139,0.0,0.04356620034127073,0.03952571368936325,0.7975725492131304,0.01196239314438068,0.9172822046405403,0.014106723969988747
3.2. Agricultura,Cerrado,l2,1996,0.061223638278738564,-0.0021161651975974615,0.002288834389194309,0.0,0.013347313799691674,0.0021161651975974624,0.8870928403472025,0.026221644050937146,0.8564309089664834,0.02502804036070814
3.4. Mosaico de Usos,Cerrado,l2,1996,0.08726167714589701,-0.03775768181611067,0.0034077800905096866,0.0,0.0,0.03775768181611067,1.0,0.026849376082350735,0.5673051097450051,0.014407813488027962
4.2. Infraestrutura Urbana,Cerrado,l2,1996,0.002731898369622911,0.0011905438068000643,0.0007135172212336696,0.0,0.0006411765561994149,0.0011905438068000643,0.6147471353477463,0.03627601481222264,0.8826499983804452,0.051262267653027334
"5.1. Rio, Lago e Oceano",Cerrado,l2,1996,0.0074600382310479425,-0.00028765735024087686,0.0008423487807931087,0.0,0.0013517762556234502,0.0002876573502408764,0.9057651651461556,0.04701431260937021,0.8708390696923749,0.04336313791098093
TOTAL,Cerrado,l2,1996,1.0,0.0,0.029330875728311306,75.46730243397099,13.66659109487432,10.866106471154682,0.7546730243397058,0.014342761771937822,0.754673024339705,0.014334283517085503
1.1. Formação Florestal,Cerrado,l2,1997,0.12192202511262179,0.06305231184305875,0.005161098483253608,0.0,0.0329860011632882,0.06305231184305879,0.5699656842464483,0.0114355511473655,0.8647250111995004,0.0185430494396827
1.2. Formação Savânica,Cerrado,l2,1997,0.38046478084910773,-0.0611791405998036,0.006523962288094705,0.0,0.12080585653223097,0.06117914059980356,0.810818525321239,0.01194706736617976,0.6804380458170741,0.00963840177796295
3.3. Floresta Plantada,Cerrado,l2,1997,0.010075724187934324,0.002865213134532708,0.0010779247182391017,0.0,0.00191255942582148,0.002865213134532708,0.7046973683421777,0.036500190366517526,0.905090721513012,0.04814074185922384
2.2. Formação Campestre (Campo),Cerrado,l2,1997,0.0604044020300096,-0.005412599149745463,0.004240903987084406,0.0,0.05787739815911255,0.005412599149745442,0.4737634053830597,0.01667227732417261,0.43131134362963175,0.015049385653047462
3.1. Pastagem,Cerrado,l2,1997,0.26866699365897156,0.037842831683220626,0.004952824498083328,0.0,0.04608451495623672,0.03784283168322056,0.8013600735527335,0.01193882679879084,0.9142348780387736,0.013958974061624108
3.2. Agricultura,Cerrado,l2,1997,0.0635835459944995,-0.0020780527277837486,0.0023048071086380537,0.0,0.014225919841258303,0.00207805272778374,0.8843524449144059,0.025812917750672227,0.8554498258211645,0.024690953715553896
3.4. Mosaico de Usos,Cerrado,l2,1997,0.08478093307180304,-0.036199229663039754,0.003373996640603171,0.0,0.0,0.03619922966303976,1.0,0.02749084085492327,0.5730262884417446,0.014873425519296874
4.2. Infraestrutura Urbana,Cerrado,l2,1997,0.0028932826559980624,0.0011407123305511467,0.0006942561500446995,0.0,0.0004396293525406091,0.001140712330551147,0.6627345816348464,0.039309124104267276,0.9240258549179055,0.05211161603120269
"5.1. Rio, Lago e Oceano",Cerrado,l2,1997,0.007208312439048943,-3.204685099065705e-05,0.0008807443039078896,0.0,0.0016548102540060675,3.2046850990657266e-05,0.8847025494179197,0.04627954555865935,0.8807693221872767,0.04461467081091198
TOTAL,Cerrado,l2,1997,1.0,0.0,0.029210518177948962,75.71055861663893,13.799334484224746,10.490106899136316,0.7571055861663849,0.014392238760739749,0.7571055861663839,0.014375587539935855
1.1. Formação Florestal,Cerrado,l2,1998,0.12036929131923436,0.06219585193568333,0.005123492227156446,0.0,0.03189306286072732,0.06219585193568329,0.5719753400191182,0.011538894177526892,0.8675199358940188,0.018673670290149935
1.2. Formação Savânica,Cerrado,l2,1998,0.37597126328930563,-0.05976512950529793,0.006469597460996122,0.0,0.11847213185449412,0.05976512950529789,0.8126662970816693,0.01200569553287168,0.6834832683981614,0.009698920111142843
3.3. Floresta Plantada,Cerrado,l2,1998,0.009645862799705914,0.0028885548791700586,0.0010655842596115643,0.0,0.0018399958324056484,0.0028885548791700577,0.696152394714645,0.03595341176689804,0.9046225376302397,0.0486881922119809
2.2. Formação Campestre (Campo),Cerrado,l2,1998,0.06061091089509454,-0.006148140781233269,0.004228896832947888,0.0,0.05732326406475872,0.006148140781233255,0.4737389968879915,0.016784619709405233,0.4256847108953465,0.014957024080851214
3.1. Pastagem,Cerrado,l2,1998,0.27332931445241976,0.037541765621233555,0.00494549113099046,0.0,0.0463275641625186,0.037541765621233514,0.8047243645561735,0.01188496194668736,0.9152532097493299,0.013842510846134151
3.2. Agricultura,Cerrado,l2,1998,0.06733715827428505,-0.0022265311798425145,0.0022824718021113616,0.0,0.014165927386409163,0.0022265311798425197,0.8912164724979409,0.02566864731422357,0.8617480287016764,0.024483393639236888
3.4. Mosaico de Usos,Cerrado,l2,1998,0.08255125670689548,-0.03561420428358586,0.003350494456922599,0.0,0.0,0.035614204283585846,1.0,0.027691311871652843,0.5685807133132229,0.014877215251423982
4.2. Infraestrutura Urbana,Cerrado,l2,1998,0.0029234611200359196,0.0011987602704436801,0.0007038614702283827,0.0,0.0004391562685703652,0.001198760270443681,0.6559286194563543,0.03856586805777629,0.924891036593473,0.05207642177604386
"5.1. Rio, Lago e Oceano",Cerrado,l2,1998,0.0072614811430165615,-7.092695657103095e-05,0.0008014762140669025,0.0,0.0014327621876331163,7.092695657103052e-05,0.9003719219351739,0.046853067386940714,0.8915774846919831,0.04527775816477323
TOTAL,Cerrado,l2,1998,1.0,0.0,0.028971365855031725,76.02281349847107,13.594693230875851,10.382493270653056,0.7602281349847053,0.014429284204492946,0.7602281349847043,0.014411816130944964
1.1. Formação Florestal,Cerrado,l2,1999,0.11967572610862733,0.06179071078657543,0.005099245027161677,0.0,0.031009872909336295,0.0617907107865754,0.5740498983518254,0.011600900878044986,0.8704420941587216,0.018779054569197356
1.2. Formação Savânica,Cerrado,l2,1999,0.3713536647622311,-0.05906310266266166,0.006453953362011251,0.0,0.11786890339855327,0.059063102662661515,0.8112832763723216,0.012042928134239362,0.6822501955447524,0.009720294980429154
3.3. Floresta Plantada,Cerrado,l2,1999,0.009790749223506394,0.0028143804940878045,0.0010903982442858839,0.0,0.0022574815241620944,0.0028143804940878054,0.687181223477212,0.03563746529880782,0.8847135457855382,0.047522341535253136
2.2. Formação Campestre (Campo),Cerrado,l2,1999,0.060242962081183,-0.006425211307667829,0.004214341827540765,0.0,0.05659055359550719,0.006425211307667815,0.4742389566440546,0.016883813757999248,0.4236590149961033,0.014968668392336917
3.1. Pastagem,Cerrado,l2,1999,0.27657943204411006,0.0377383711329807,0.004934048012189579,0.0,0.045067325794729385,0.037738371132980675,0.8082449246554901,0.011813290826632844,0.9185273368636815,0.013736263805838918
3.2. Agricultura,Cerrado,l2,1999,0.07065146252058033,-0.0023774962122976003,0.002257166970658182,0.0,0.013764209637488284,0.002377496212297603,0.8991986962106631,0.025630044702555442,0.868939711922531,0.02438108913197256
3.4. Mosaico de Usos,Cerrado,l2,1999,0.08118248975664412,-0.035214608601734476,0.0033435621629483783,0.0,0.0,0.03521460860173447,1.0,0.027751338459624384,0.5662290143195267,0.014885075618792123
4.2. Infraestrutura Urbana,Cerrado,l2,1999,0.003052593536154858,0.001127722664384163,0.0007133815217305063,0.0,0.0004388814377162811,0.001127722664384163,0.6777364872378322,0.04008820941850307,0.9281133513980526,0.05325158656476002
"5.1. Rio, Lago e Oceano",Cerrado,l2,1999,0.0074709199669554,-0.0003907662936665483,0.0008098633737193883,0.0,0.0011143263417414274,0.0003907662936665484,0.9213063449494449,0.048142644944449274,0.8731174381829754,0.043633634426442754
TOTAL,Cerrado,l2,1999,1.0,0.0,0.02891596050224561,76.24730376023547,13.40557773196171,10.347118507802799,0.7624730376023486,0.014471032070662873,0.7624730376023477,0.014442774391005223
1.1. Formação Florestal,Cerrado,l2,2000,0.11795974369167188,0.06243165843153031,0.00509178537327721,0.0,0.02935964759061896,0.06243165843153024,0.5725323861379216,0.01164083960496681,0.8755522576101874,0.018999723613195057
1.2. Formação Savânica,Cerrado,l2,2000,0.36749602982440166,-0.058724065067630955,0.006446998997323705,0.0,0.11710268906101318,0.05872406506763095,0.8103735079166612,0.012111946009943761,0.6808797916696548,0.00976393980291692
3.3. Floresta Plantada,Cerrado,l2,2000,0.010279105925242586,0.0019507625656768625,0.0010474553400374562,0.0,0.002448645227873917,0.001950762565676863,0.740382721043052,0.03883827409696333,0.8808921103799147,0.04773583009956492
2.2. Formação Campestre (Campo),Cerrado,l2,2000,0.06186062638460033,-0.008766143927133239,0.0042168277599056265,0.0,0.05502422574120353,0.008766143927133228,0.48182727098543354,0.01717995349329828,0.41354850543889504,0.014529289716501926
3.1. Pastagem,Cerrado,l2,2000,0.27771453140217994,0.04168753115207572,0.004895052185825596,0.0,0.03992428473166987,0.041687531152075685,0.8069841095423835,0.011675758637992372,0.928119921326963,0.013768903370008845
3.2. Agricultura,Cerrado,l2,2000,0.07618725390266604,-0.004779739102483376,0.0022412884651613445,0.0,0.010732811667830383,0.004779739102483374,0.9248481641052508,0.025664551899121573,0.8668262154538223,0.023579445690965786
3.4. Mosaico de Usos,Cerrado,l2,2000,0.07850858248633238,-0.03504575093079215,0.003351069353293645,0.0,0.0,0.03504575093079213,1.0,0.02803068268033956,0.5536061176891931,0.014684134096992577
4.2. Infraestrutura Urbana,Cerrado,l2,2000,0.0031048147052831886,0.0010690702121397514,0.0006752682669549838,0.0,0.0004383568354752792,0.0010690702121397512,0.6913550192771516,0.0425792880059773,0.9294069248755222,0.05722150293355615
"5.1. Rio, Lago e Oceano",Cerrado,l2,2000,0.006889311677614128,0.00017667666661708332,0.0008103566655757648,0.0,0.0013147453808043247,0.00017667666661708332,0.8819628173176685,0.04638246034963569,0.9045807881594029,0.045617907284340946
TOTAL,Cerrado,l2,2000,1.0,0.0,0.02877610240735533,76.45115978537153,12.817270311824474,10.731569902803964,0.764511597853709,0.014512539541109155,0.7645115978537081,0.01448393071863905
1.1. Formação Florestal,Cerrado,l2,2001,0.11793146725101342,0.06054101060763846,0.005055621616068804,0.0,0.02934571923770446,0.060541010607638446,0.578568801593827,0.01178614242281292,0.875581471503093,0.019008355057854594
1.2. Formação Savânica,Cerrado,l2,2001,0.3655117524207367,-0.05947439251495336,0.006430973819159578,0.0,0.1157116584556141,0.059474392514953234,0.8109517437818092,0.012179898961224142,0.6789974030501129,0.009772158974741275
3.3. Floresta Plantada,Cerrado,l2,2001,0.010391627564837934,0.0017858587115742405,0.001086012946832611,0.0,0.0028747343789242465,0.00178585871157424,0.7353127051122397,0.0388708078495891,0.861680263222122,0.04676781817723508
2.2. Formação Campestre (Campo),Cerrado,l2,2001,0.06125692184226269,-0.008639134605867963,0.004197428273073607,0.0,0.05425201497939149,0.008639134605867953,0.4844707671223926,0.017281638091088878,0.4161452939529125,0.014634769039282429
3.1. Pastagem,Cerrado,l2,2001,0.278306405614598,0.043343561975720556,0.004876289299700485,0.0,0.03802537032143127,0.04334356197572048,0.8061363176760619,0.011661551346073683,0.9316843422316192,0.013838355222776206
3.2. Agricultura,Cerrado,l2,2001,0.07941595248688552,-0.00392244643249663,0.0021996994658439574,0.0,0.011123230327145545,0.003922446432496632,0.9263298864465778,0.0249987731827886,0.8805773739522222,0.023386996893128686
3.4. Mosaico de Usos,Cerrado,l2,2001,0.07727028332459822,-0.03518116282371821,0.003345128773117884,0.0,0.0,0.035181162823718186,1.0,0.029055943785567064,0.5446999634267083,0.014810408005092758
4.2. Infraestrutura Urbana,Cerrado,l2,2001,0.0031452802411082825,0.0011617379261218183,0.0006659377140368584,0.0,0.00043781897503427335,0.001161737926121818,0.6794423984222786,0.040916795189760234,0.9304006413622462,0.05660840854530377
"5.1. Rio, Lago e Oceano",Cerrado,l2,2001,0.006770309253951325,0.0003849671559810492,0.0007859915989313884,0.0,0.0009195199366033059,0.0003849671559810492,0.8819434671859611,0.04606876195021436,0.9320917330278045,0.047269537402410605
TOTAL,Cerrado,l2,2001,1.0,0.0,0.028643083506765175,76.64378303170395,12.634503330592436,10.721713637703601,0.7664378303170329,0.01458066232216774,0.7664378303170319,0.014547083459364077
1.1. Formação Florestal,Cerrado,l2,2002,0.11800371801973258,0.059358350434336356,0.005058084277820826,0.0,0.031285574975224356,0.05935835043433629,0.5771297742765583,0.011776674014384167,0.867438181185135,0.018800772393330136
1.2. Formação Savânica,Cerrado,l2,2002,0.3594844903216282,-0.057231693268462384,0.006377035853172567,0.0,0.1150998758423451,0.057231693268462336,0.8095966737702354,0.012244665116034273,0.6807049141760164,0.009877501814924788
3.3. Floresta Plantada,Cerrado,l2,2002,0.010573370608839045,0.0015791191935452815,0.0010922295431830006,0.0,0.0029449815963181504,0.0015791191935452826,0.7488901417464568,0.03919933070980015,0.8607359135857667,0.046233552563838015
2.2. Formação Campestre (Campo),Cerrado,l2,2002,0.06006196945349725,-0.008109781056875324,0.004179693286919037,0.0,0.05381833735242872,0.008109781056875306,0.4820397464149162,0.017350536389972814,0.4169530228241525,0.014836294353046673
3.1. Pastagem,Cerrado,l2,2002,0.28090493066626665,0.041465712005140494,0.004785920586839513,0.0,0.035366478072154095,0.041465712005140376,0.8165188040974736,0.0118069722138769,0.9370490258247361,0.01388907404965208
3.2. Agricultura,Cerrado,l2,2002,0.08255496760902482,-0.003114273511472909,0.002182095522597512,0.0,0.011402580130163709,0.0031142735114729064,0.9282321217123208,0.02455573496537296,0.8932158314408803,0.023337471257840275
3.4. Mosaico de Usos,Cerrado,l2,2002,0.0782814221440347,-0.03543976489444969,0.0033655785725919493,0.0,0.0,0.03543976489444969,1.0,0.02864689223369549,0.5472774519956739,0.014749779919609253
4.2. Infraestrutura Urbana,Cerrado,l2,2002,0.00328686380784896,0.0010238052408493789,0.0006558404911698692,0.0,0.00043767614977913843,0.0010238052408493782,0.711728434333371,0.042844479643576426,0.9334204008188632,0.05700452982836515
"5.1. Rio, Lago e Oceano",Cerrado,l2,2002,0.0068482673691195525,0.0004685258573888428,0.0008275744452644283,0.0,0.001102878888540191,0.00046852585738884223,0.860599408773279,0.04408220117240067,0.9194775240878204,0.04576076860992452
TOTAL,Cerrado,l2,2002,1.0,0.0,0.028524052579558704,77.03752957652628,12.572919150347674,10.389551273126022,0.770375295765256,0.014658942256939023,0.770375295765255,0.014632826713257106
1.1. Formação Florestal,Cerrado,l2,2003,0.11746631654173391,0.05838455035484752,0.005064163435945226,0.0,0.03188067537328143,0.058384550354847506,0.5773413611591741,0.011828066708844644,0.8642986504052215,0.01877191306962377
1.2. Formação Savânica,Cerrado,l2,2003,0.35296738076622286,-0.05537052782515891,0.006353070265245923,0.0,0.11398104617384575,0.055370527825158944,0.808497561302473,0.0123336908622581,0.681667323852509,0.009993552965954541
3.3. Floresta Plantada,Cerrado,l2,2003,0.01058439955197676,0.0019618793122230206,0.0011055327329637763,0.0,0.0027134700949422996,0.001961879312223018,0.735490148464364,0.03850007901257814,0.8718174762008334,0.04688402182916434
